"plot","yr.m","ppt"
"WM","1998-10",28.62
"WM","1998-11",20
"WM","1998-12",12.85
"WM","1999-01",2.01
"WM","1999-02",10.89
"WM","1999-03",7.33
"WM","1999-04",48.35
"WM","1999-05",0
"WM","1999-06",10.59
"WM","1999-07",98.25
"WM","1999-08",46.95
"WM","1999-09",65.17
"WM","1999-10",0
"WM","1999-11",0
"WM","1999-12",0
"WM","2000-01",4.5
"WM","2000-02",25.45
"WM","2000-03",72.38
"WM","2000-04",1.95
"WM","2000-05",0
"WM","2000-06",23.23
"WM","2000-07",2.85
"WM","2000-08",92.38
"WM","2000-09",0
"WM","2000-10",167.8
"WM","2000-11",10.31
"WM","2000-12",0.42
"WM","2001-01",61.42
"WM","2001-02",36.66
"WM","2001-03",71.72
"WM","2001-04",17.64
"WM","2001-05",1.21
"WM","2001-06",1.02
"WM","2001-07",25.02
"WM","2001-08",35.78
"WM","2001-09",2.75
"WM","2001-10",7.61
"WM","2001-11",4.89
"WM","2001-12",14.44
"WM","2002-01",1.97
"WM","2002-02",0
"WM","2002-03",0.88
"WM","2002-04",2.36
"WM","2002-05",0
"WM","2002-06",0
"WM","2002-07",21.83
"WM","2002-08",2.07
"WM","2002-09",58.89
"WM","2002-10",33.06
"WM","2002-11",11.41
"WM","2002-12",12.25
"WM","2003-01",12.53
"WM","2003-02",124.53
"WM","2003-03",49.86
"WM","2003-04",5.86
"WM","2003-05",0
"WM","2003-06",0
"WM","2003-07",21.24
"WM","2003-08",84.92
"WM","2003-09",17.42
"WM","2003-10",27.76
"WM","2003-11",42.22
"WM","2003-12",10.47
"WM","2004-01",7.38
"WM","2004-02",43.24
"WM","2004-03",48.01
"WM","2004-04",56.42
"WM","2004-05",0
"WM","2004-06",0
"WM","2004-07",38.88
"WM","2004-08",37.58
"WM","2004-09",25.67
"WM","2004-10",64.68
"WM","2004-11",77.55
"WM","2004-12",81.5
"WM","2005-01",81.82
"WM","2005-02",175
"WM","2005-03",17.84
"WM","2005-04",10.76
"WM","2005-05",0
"WM","2005-06",0.58
"WM","2005-07",71.03
"WM","2005-08",54.69
"WM","2005-09",1.24
"WM","2005-10",11.93
"WM","2005-11",24.26
"WM","2005-12",0
"WM","2006-01",0
"WM","2006-02",0
"WM","2006-03",38.92
"WM","2006-04",0
"WM","2006-05",0
"WM","2006-06",10.27
"WM","2006-07",9.33
"WM","2006-08",37.19
"WM","2006-09",56.68
"WM","2006-10",16.12
"WM","2006-11",0
"WM","2006-12",7.01
"WM","2007-01",18.3
"WM","2007-02",38.7
"WM","2007-03",30.65
"WM","2007-04",1.74
"WM","2007-05",0
"WM","2007-06",0
"WM","2007-07",21.98
"WM","2007-08",28
"WM","2007-09",34.76
"WM","2007-10",0
"WM","2007-11",0
"WM","2007-12",85.19
"WM","2008-01",85.17
"WM","2008-02",28.15
"WM","2008-03",0.41
"WM","2008-04",0
"WM","2008-05",16.78
"WM","2008-06",0
"WM","2008-07",60.88
"WM","2008-08",48.39
"WM","2008-09",24.4
"WM","2008-10",0
"WM","2008-11",36.79
"WM","2008-12",73.45
"WM","2009-01",3.82
"WM","2009-02",36.46
"WM","2009-03",0
"WM","2009-04",19.1
"WM","2009-05",10.62
"WM","2009-06",0.06
"WM","2009-07",23.19
"WM","2009-08",5.56
"WM","2009-09",9.53
"WM","2009-10",0.31
"WM","2009-11",1.05
"WM","2009-12",48.13
"WM","2010-01",148.14
"WM","2010-02",54.23
"WM","2010-03",44.62
"WM","2010-04",0
"WM","2010-05",0
"WM","2010-06",0
"WM","2010-07",35.68
"WM","2010-08",53.24
"WM","2010-09",0.03
"WM","2010-10",32.43
"WM","2010-11",2.99
"WM","2010-12",73.66
"WM","2011-01",0
"WM","2011-02",28.07
"WM","2011-03",13.2
"WM","2011-04",15.04
"WM","2011-05",1.16
"WM","2011-06",0
"WM","2011-07",34.72
"WM","2011-08",6.93
"WM","2011-09",2.67
"WM","2011-10",5.97
"WM","2011-11",14.31
"WM","2011-12",50.91
"WM","2012-01",1.02
"WM","2012-02",0.48
"WM","2012-03",35.1
"WM","2012-04",4.2
"WM","2012-05",0
"WM","2012-06",0
"WM","2012-07",89
"WM","2012-08",70.59
"WM","2012-09",21.03
"WM","2012-10",6.91
"WM","2012-11",6.26
"WM","2012-12",30.25
"WM","2013-01",50.91
"WM","2013-02",15.61
"WM","2013-03",21.43
"WM","2013-04",0
"WM","2013-05",0
"WM","2013-06",0
"WM","2013-07",43.86
"WM","2013-08",24.66
"WM","2013-09",49.8
"WM","2013-10",3.33
"WM","2013-11",61.84
"WM","2013-12",17.57
"WM","2014-01",0
"WM","2014-02",0
"WM","2014-03",43.59
"WM","2014-04",0.76
"WM","2014-05",0
"WM","2014-06",0
"WM","2014-07",22.09
"WM","2014-08",109.88
"WM","2014-09",71.8
"WM","2014-10",21.61
"WM","2014-11",0.06
"WM","2014-12",46.16
"WM","2015-01",48.77
"WM","2015-02",5.59
"WM","2015-03",44.97
"WM","2015-04",12.94
"WM","2015-05",20.81
"WM","2015-06",8.65
"WM","2015-07",50.25
"WM","2015-08",23.17
"WM","2015-09",28.4
"WM","2015-10",80.81
"WM","2015-11",34.73
"WM","2015-12",11.03
"WM","2016-01",68.81
"WM","2016-02",6.2
"WM","2016-03",0
"WM","2016-04",16.58
"WM","2016-05",13.64
"WM","2016-06",4.31
"WM","2016-07",23.19
"WM","2016-08",88.83
"WM","2016-09",17.24
"WM","2016-10",1.41
"WM","2016-11",41.29
"WM","2016-12",84.31
"WM","2017-01",72.62
"WM","2017-02",89.16
"WM","2017-03",15.19
"WM","2017-04",0
"WM","2017-05",4.64
"WM","2017-06",0
"WM","2017-07",94.52
"WM","2017-08",27.72
"WM","2017-09",13.07
"WM","2017-10",0
"WM","2017-11",0
"WM","2017-12",0
"WM","2018-01",23.03
"WM","2018-02",22.5
"WM","2018-03",13.7
"WM","2018-04",0
"WM","2018-05",0.82
"WM","2018-06",11.69
"WM","2018-07",52.27
"WM","2018-08",58.43
"WM","2018-09",1.13
"WM","2018-10",121.89
"WM","2018-11",8.25
"WM","2018-12",5.37
"WM","2019-01",57.3
"WM","2019-02",103.53
"WM","2019-03",23.77
"WM","2019-04",6.07
"WM","2019-05",12.44
"WM","2019-06",0
"WM","2019-07",14.37
"WM","2019-08",10.93
"WM","2019-09",79.9
"WM","2019-10",0
"WM","2019-11",80.75
"WM","2019-12",62.93
"WM","2020-01",1.82
"WM","2020-02",48.38
"WM","2020-03",100.07
"WM","2020-04",3.29
"WM","2020-05",0
"WM","2020-06",0
"WM","2020-07",3.01
"WS","1985-01",26.89
"WS","1985-02",13.25
"WS","1985-03",6.72
"WS","1985-04",3.77
"WS","1985-05",0
"WS","1985-06",0
"WS","1985-07",41.1
"WS","1985-08",19.85
"WS","1985-09",52.84
"WS","1985-10",37.67
"WS","1985-11",50.22
"WS","1985-12",16.7
"WS","1986-01",1.05
"WS","1986-02",44.75
"WS","1986-03",27.48
"WS","1986-04",3.9
"WS","1986-05",3.31
"WS","1986-06",0.32
"WS","1986-07",30.1
"WS","1986-08",57.33
"WS","1986-09",11.58
"WS","1986-10",23.87
"WS","1986-11",8.85
"WS","1986-12",46.17
"WS","1987-01",20.68
"WS","1987-02",48.86
"WS","1987-03",6.01
"WS","1987-04",0.33
"WS","1987-05",2.77
"WS","1987-06",1.9
"WS","1987-07",10.39
"WS","1987-08",29.57
"WS","1987-09",18.02
"WS","1987-10",14.81
"WS","1987-11",27.67
"WS","1987-12",28.26
"WS","1988-01",10.98
"WS","1988-02",11.32
"WS","1988-03",3.5
"WS","1988-04",43.31
"WS","1988-05",0
"WS","1988-06",1.97
"WS","1988-07",25.72
"WS","1988-08",65.66
"WS","1988-09",5.68
"WS","1988-10",50.57
"WS","1988-11",10.92
"WS","1988-12",5.25
"WS","1989-01",28.06
"WS","1989-02",0.68
"WS","1989-03",21.73
"WS","1989-04",0
"WS","1989-05",0
"WS","1989-06",2.42
"WS","1989-07",13.91
"WS","1989-08",15
"WS","1989-09",1.58
"WS","1989-10",29.07
"WS","1989-11",6.34
"WS","1989-12",14.54
"WS","1990-01",25.82
"WS","1990-02",24.64
"WS","1990-03",15.51
"WS","1990-04",9.15
"WS","1990-05",3.94
"WS","1990-06",2.75
"WS","1990-07",72.38
"WS","1990-08",114.32
"WS","1990-09",13.86
"WS","1990-10",9
"WS","1990-11",22.19
"WS","1990-12",52.74
"WS","1991-01",21.85
"WS","1991-02",13.97
"WS","1991-03",49.38
"WS","1991-04",0
"WS","1991-05",0
"WS","1991-06",1.18
"WS","1991-07",15.61
"WS","1991-08",22.23
"WS","1991-09",5.42
"WS","1991-10",19.16
"WS","1991-11",20.93
"WS","1991-12",51.69
"WS","1992-01",38.44
"WS","1992-02",64.27
"WS","1992-03",80.53
"WS","1992-04",13.03
"WS","1992-05",27.23
"WS","1992-06",5.57
"WS","1992-07",26.31
"WS","1992-08",74.62
"WS","1992-09",9.23
"WS","1992-10",14.57
"WS","1992-11",0.32
"WS","1992-12",86.3
"WS","1993-01",112.95
"WS","1993-02",41.92
"WS","1993-03",37.24
"WS","1993-04",0
"WS","1993-05",7.33
"WS","1993-06",0
"WS","1993-07",16.32
"WS","1993-08",95.89
"WS","1993-09",12.54
"WS","1993-10",12.37
"WS","1993-11",62.6
"WS","1993-12",4.42
"WS","1994-01",1.67
"WS","1994-02",31.64
"WS","1994-03",21.21
"WS","1994-04",6.43
"WS","1994-05",24.2
"WS","1994-06",1.12
"WS","1994-07",9.26
"WS","1994-08",15.08
"WS","1994-09",26.23
"WS","1994-10",29.55
"WS","1994-11",17.83
"WS","1994-12",67.75
"WS","1995-01",39.22
"WS","1995-02",38.76
"WS","1995-03",12.42
"WS","1995-04",8.61
"WS","1995-05",1.25
"WS","1995-06",0
"WS","1995-07",2.83
"WS","1995-08",63
"WS","1995-09",23.03
"WS","1995-10",0
"WS","1995-11",14.23
"WS","1995-12",0.86
"WS","1996-01",0
"WS","1996-02",50.41
"WS","1996-03",7.23
"WS","1996-04",0
"WS","1996-05",0
"WS","1996-06",0
"WS","1996-07",40.43
"WS","1996-08",26.22
"WS","1996-09",47.62
"WS","1996-10",4.46
"WS","1996-11",6.4
"WS","1996-12",0
"WS","1997-01",22.48
"WS","1997-02",8.18
"WS","1997-03",6.39
"WS","1997-04",9.93
"WS","1997-05",1.93
"WS","1997-06",0
"WS","1997-07",4.61
"WS","1997-08",49.42
"WS","1997-09",17.93
"WS","1997-10",10.48
"WS","1997-11",12.55
"WS","1997-12",62.1
"WS","1998-01",4.56
"WS","1998-02",93.46
"WS","1998-03",47.59
"WS","1998-04",8
"WS","1998-05",0
"WS","1998-06",0
"WS","1998-07",34.04
"WS","1998-08",41.67
"WS","1998-09",30.15
"WS","1998-10",1.72
"WS","1998-11",6.47
"WS","1998-12",7.44
"WS","1999-01",0
"WS","1999-02",2.19
"WS","1999-03",4.17
"WS","1999-04",24.67
"WS","1999-05",0
"WS","1999-06",0
"WS","1999-07",51.65
"WS","1999-08",31.04
"WS","1999-09",34.41
"WS","1999-10",0
"WS","1999-11",0
"WS","1999-12",0
"WS","2000-01",1.78
"WS","2000-02",0.63
"WS","2000-03",43.81
"WS","2000-04",0
"WS","2000-05",0
"WS","2000-06",38.4
"WS","2000-07",4.7
"WS","2000-08",38.76
"WS","2000-09",8.05
"WS","2000-10",73.91
"WS","2000-11",21.13
"WS","2000-12",0.24
"WS","2001-01",36.06
"WS","2001-02",26.11
"WS","2001-03",19.54
"WS","2001-04",32.74
"WS","2001-05",3.16
"WS","2001-06",5
"WS","2001-07",36.16
"WS","2001-08",46.47
"WS","2001-09",0
"WS","2001-10",10.48
"WS","2001-11",1.56
"WS","2001-12",25.25
"WS","2002-01",2.41
"WS","2002-02",0
"WS","2002-03",3.18
"WS","2002-04",1.64
"WS","2002-05",0
"WS","2002-06",0
"WS","2002-07",20.98
"WS","2002-08",16.41
"WS","2002-09",31.08
"WS","2002-10",2.96
"WS","2002-11",21.59
"WS","2002-12",15.92
"WS","2003-01",1.9
"WS","2003-02",45.04
"WS","2003-03",9.03
"WS","2003-04",2.99
"WS","2003-05",0
"WS","2003-06",0
"WS","2003-07",18.67
"WS","2003-08",27.97
"WS","2003-09",19.25
"WS","2003-10",1.74
"WS","2003-11",13.39
"WS","2003-12",8.37
"WS","2004-01",27.32
"WS","2004-02",16.83
"WS","2004-03",23
"WS","2004-04",17.95
"WS","2004-05",0
"WS","2004-06",0
"WS","2004-07",10.99
"WS","2004-08",27.43
"WS","2004-09",17.24
"WS","2004-10",24.61
"WS","2004-11",11.64
"WS","2004-12",40.19
"WS","2005-01",59.46
"WS","2005-02",61.87
"WS","2005-03",23.07
"WS","2005-04",1.43
"WS","2005-05",9.74
"WS","2005-06",0.75
"WS","2005-07",23.84
"WS","2005-08",68.65
"WS","2005-09",1.53
"WS","2005-10",9.53
"WS","2005-11",0
"WS","2005-12",0.05
"WS","2006-01",0
"WS","2006-02",0
"WS","2006-03",53.91
"WS","2006-04",0.59
"WS","2006-05",0
"WS","2006-06",9.53
"WS","2006-07",70.95
"WS","2006-08",37.26
"WS","2006-09",29.41
"WS","2006-10",9.74
"WS","2006-11",0
"WS","2006-12",9.81
"WS","2007-01",10.33
"WS","2007-02",11.03
"WS","2007-03",20.16
"WS","2007-04",5.96
"WS","2007-05",0
"WS","2007-06",1.74
"WS","2007-07",38.4
"WS","2007-08",32.8
"WS","2007-09",19.96
"WS","2007-10",3.95
"WS","2007-11",1.18
"WS","2007-12",55.97
"WS","2008-01",40.95
"WS","2008-02",25.38
"WS","2008-03",0.84
"WS","2008-04",0
"WS","2008-05",23.45
"WS","2008-06",3.57
"WS","2008-07",44.69
"WS","2008-08",41.02
"WS","2008-09",18.08
"WS","2008-10",1.37
"WS","2008-11",21.34
"WS","2008-12",42.88
"WS","2009-01",14.24
"WS","2009-02",20.09
"WS","2009-03",0
"WS","2009-04",5.54
"WS","2009-05",12.79
"WS","2009-06",0.48
"WS","2009-07",27.71
"WS","2009-08",12.24
"WS","2009-09",16.41
"WS","2009-10",0.01
"WS","2009-11",4.38
"WS","2009-12",24.41
"WS","2010-01",117.97
"WS","2010-02",36.7
"WS","2010-03",28.61
"WS","2010-04",1.68
"WS","2010-05",0
"WS","2010-06",0
"WS","2010-07",31.33
"WS","2010-08",37.85
"WS","2010-09",0.1
"WS","2010-10",21.54
"WS","2010-11",0.08
"WS","2010-12",25.41
"WS","2011-01",0
"WS","2011-02",12.46
"WS","2011-03",4.34
"WS","2011-04",14.73
"WS","2011-05",1.24
"WS","2011-06",0
"WS","2011-07",15.13
"WS","2011-08",18.57
"WS","2011-09",18.98
"WS","2011-10",3.78
"WS","2011-11",17.1
"WS","2011-12",43.33
"WS","2012-01",7.45
"WS","2012-02",9.08
"WS","2012-03",14.31
"WS","2012-04",4
"WS","2012-05",0.14
"WS","2012-06",7.48
"WS","2012-07",52.41
"WS","2012-08",33.17
"WS","2012-09",9.95
"WS","2012-10",0.68
"WS","2012-11",3.11
"WS","2012-12",36.21
"WS","2013-01",28.9
"WS","2013-02",16.4
"WS","2013-03",14.69
"WS","2013-04",2.84
"WS","2013-05",0
"WS","2013-06",0
"WS","2013-07",21.07
"WS","2013-08",29.5
"WS","2013-09",22.77
"WS","2013-10",2.38
"WS","2013-11",61.88
"WS","2013-12",11.21
"WS","2014-01",0
"WS","2014-02",0
"WS","2014-03",22.09
"WS","2014-04",1.23
"WS","2014-05",0
"WS","2014-06",0
"WS","2014-07",35.6
"WS","2014-08",49.49
"WS","2014-09",74.88
"WS","2014-10",32.55
"WS","2014-11",0
"WS","2014-12",37.17
"WS","2015-01",49.48
"WS","2015-02",13.51
"WS","2015-03",19.47
"WS","2015-04",4.01
"WS","2015-05",20.83
"WS","2015-06",11.66
"WS","2015-07",13.05
"WS","2015-08",32.75
"WS","2015-09",37.77
"WS","2015-10",39.13
"WS","2015-11",5.38
"WS","2015-12",6.41
"WS","2016-01",29.99
"WS","2016-02",3.16
"WS","2016-03",0.49
"WS","2016-04",9.48
"WS","2016-05",2.36
"WS","2016-06",17.5
"WS","2016-07",19.14
"WS","2016-08",49.08
"WS","2016-09",24.72
"WS","2016-10",3.26
"WS","2016-11",10.73
"WS","2016-12",31.2
"WS","2017-01",32.16
"WS","2017-02",11.54
"WS","2017-03",4.95
"WS","2017-04",0
"WS","2017-05",1.52
"WS","2017-06",0
"WS","2017-07",63.47
"WS","2017-08",42.65
"WS","2017-09",2.04
"WS","2017-10",0.48
"WS","2017-11",0
"WS","2017-12",5.11
"WS","2018-01",10.08
"WS","2018-02",36.72
"WS","2018-03",0
"WS","2018-04",0
"WS","2018-05",0
"WS","2018-06",9.26
"WS","2018-07",34.9
"WS","2018-08",51.36
"WS","2018-09",30.13
"WS","2018-10",72.49
"WS","2018-11",9.98
"WS","2018-12",16.47
"WS","2019-01",24.63
"WS","2019-02",65.43
"WS","2019-03",10.69
"WS","2019-04",0.88
"WS","2019-05",3.77
"WS","2019-06",0
"WS","2019-07",18.23
"WS","2019-08",9.09
"WS","2019-09",28.79
"WS","2019-10",0
"WS","2019-11",80.25
"WS","2019-12",54.27
"WS","2020-01",9.62
"WS","2020-02",16.1
"WS","2020-03",27.07
"WS","2020-04",2.71
"WS","2020-05",1.49
"WS","2020-06",0
"WS","2020-07",11.59
